Repo,WindowStart,WindowEnd,HistLen,PredLen
lvgl/lvgl,2019-06,2024-05,48,12
lvgl/lvgl,2019-12,2024-11,48,12
lvgl/lvgl,2020-06,2025-05,48,12
lvgl/lvgl,2020-12,2025-11,48,12
macports/macports-ports,2016-10,2021-09,48,12
macports/macports-ports,2017-04,2022-03,48,12
macports/macports-ports,2017-10,2022-09,48,12
macports/macports-ports,2018-04,2023-03,48,12
macports/macports-ports,2018-10,2023-09,48,12
macports/macports-ports,2019-04,2024-03,48,12
macports/macports-ports,2019-10,2024-09,48,12
macports/macports-ports,2020-04,2025-03,48,12
macports/macports-ports,2020-10,2025-09,48,12
magento/magento2,2011-11,2016-10,48,12
magento/magento2,2012-05,2017-04,48,12
magento/magento2,2012-11,2017-10,48,12
magento/magento2,2013-05,2018-04,48,12
magento/magento2,2013-11,2018-10,48,12
magento/magento2,2014-05,2019-04,48,12
magento/magento2,2014-11,2019-10,48,12
magento/magento2,2015-05,2020-04,48,12
magento/magento2,2015-11,2020-10,48,12
magento/magento2,2016-05,2021-04,48,12
magento/magento2,2016-11,2021-10,48,12
magento/magento2,2017-05,2022-04,48,12
magento/magento2,2017-11,2022-10,48,12
magento/magento2,2018-05,2023-04,48,12
magento/magento2,2018-11,2023-10,48,12
magento/magento2,2019-05,2024-04,48,12
magento/magento2,2019-11,2024-10,48,12
magento/magento2,2020-05,2025-04,48,12
magento/magento2,2020-11,2025-10,48,12
mamedev/mame,2013-11,2018-10,48,12
mamedev/mame,2014-05,2019-04,48,12
mamedev/mame,2014-11,2019-10,48,12
mamedev/mame,2015-05,2020-04,48,12
mamedev/mame,2015-11,2020-10,48,12
mamedev/mame,2016-05,2021-04,48,12
mamedev/mame,2016-11,2021-10,48,12
mamedev/mame,2017-05,2022-04,48,12
mamedev/mame,2017-11,2022-10,48,12
mamedev/mame,2018-05,2023-04,48,12
mamedev/mame,2018-11,2023-10,48,12
mamedev/mame,2019-05,2024-04,48,12
mamedev/mame,2019-11,2024-10,48,12
mamedev/mame,2020-05,2025-04,48,12
mamedev/mame,2020-11,2025-10,48,12
manwar/perlweeklychallenge-club,2019-03,2024-02,48,12
manwar/perlweeklychallenge-club,2019-09,2024-08,48,12
manwar/perlweeklychallenge-club,2020-03,2025-02,48,12
manwar/perlweeklychallenge-club,2020-09,2025-08,48,12
mastodon/mastodon,2016-02,2021-01,48,12
mastodon/mastodon,2016-08,2021-07,48,12
mastodon/mastodon,2017-02,2022-01,48,12
mastodon/mastodon,2017-08,2022-07,48,12
mastodon/mastodon,2018-02,2023-01,48,12
mastodon/mastodon,2018-08,2023-07,48,12
mastodon/mastodon,2019-02,2024-01,48,12
mastodon/mastodon,2019-08,2024-07,48,12
mastodon/mastodon,2020-02,2025-01,48,12
mastodon/mastodon,2020-08,2025-07,48,12
MaterializeInc/materialize,2019-02,2024-01,48,12
MaterializeInc/materialize,2019-08,2024-07,48,12
MaterializeInc/materialize,2020-02,2025-01,48,12
MaterializeInc/materialize,2020-08,2025-07,48,12
mattermost/mattermost,2015-06,2020-05,48,12
mattermost/mattermost,2015-12,2020-11,48,12
mattermost/mattermost,2016-06,2021-05,48,12
mattermost/mattermost,2016-12,2021-11,48,12
mattermost/mattermost,2017-06,2022-05,48,12
mattermost/mattermost,2017-12,2022-11,48,12
mattermost/mattermost,2018-06,2023-05,48,12
mattermost/mattermost,2018-12,2023-11,48,12
mattermost/mattermost,2019-06,2024-05,48,12
mattermost/mattermost,2019-12,2024-11,48,12
mattermost/mattermost,2020-06,2025-05,48,12
mattermost/mattermost,2020-12,2025-11,48,12
mdn/content,2020-09,2025-08,48,12
mdn/translated-content,2020-12,2025-11,48,12
medusajs/medusa,2020-01,2024-12,48,12
medusajs/medusa,2020-07,2025-06,48,12
medusajs/medusa,2021-01,2025-12,48,12
mendix/docs,2016-09,2021-08,48,12
mendix/docs,2017-03,2022-02,48,12
mendix/docs,2017-09,2022-08,48,12
mendix/docs,2018-03,2023-02,48,12
mendix/docs,2018-09,2023-08,48,12
mendix/docs,2019-03,2024-02,48,12
mendix/docs,2019-09,2024-08,48,12
mendix/docs,2020-03,2025-02,48,12
mendix/docs,2020-09,2025-08,48,12
meshery/meshery,2018-11,2023-10,48,12
meshery/meshery,2019-05,2024-04,48,12
meshery/meshery,2019-11,2024-10,48,12
meshery/meshery,2020-05,2025-04,48,12
meshery/meshery,2020-11,2025-10,48,12
meshtastic/firmware,2020-02,2025-01,48,12
meshtastic/firmware,2020-08,2025-07,48,12
metabase/metabase,2015-02,2020-01,48,12
metabase/metabase,2015-08,2020-07,48,12
metabase/metabase,2016-02,2021-01,48,12
metabase/metabase,2016-08,2021-07,48,12
metabase/metabase,2017-02,2022-01,48,12
metabase/metabase,2017-08,2022-07,48,12
metabase/metabase,2018-02,2023-01,48,12
metabase/metabase,2018-08,2023-07,48,12
metabase/metabase,2019-02,2024-01,48,12
metabase/metabase,2019-08,2024-07,48,12
metabase/metabase,2020-02,2025-01,48,12
metabase/metabase,2020-08,2025-07,48,12
MetaMask/eth-phishing-detect,2017-08,2022-07,48,12
MetaMask/eth-phishing-detect,2018-02,2023-01,48,12
MetaMask/eth-phishing-detect,2018-08,2023-07,48,12
MetaMask/eth-phishing-detect,2019-02,2024-01,48,12
MetaMask/eth-phishing-detect,2019-08,2024-07,48,12
MetaMask/eth-phishing-detect,2020-02,2025-01,48,12
MetaMask/eth-phishing-detect,2020-08,2025-07,48,12
MetaMask/metamask-extension,2015-09,2020-08,48,12
MetaMask/metamask-extension,2016-03,2021-02,48,12
MetaMask/metamask-extension,2016-09,2021-08,48,12
MetaMask/metamask-extension,2017-03,2022-02,48,12
MetaMask/metamask-extension,2017-09,2022-08,48,12
MetaMask/metamask-extension,2018-03,2023-02,48,12
MetaMask/metamask-extension,2018-09,2023-08,48,12
MetaMask/metamask-extension,2019-03,2024-02,48,12
MetaMask/metamask-extension,2019-09,2024-08,48,12
MetaMask/metamask-extension,2020-03,2025-02,48,12
MetaMask/metamask-extension,2020-09,2025-08,48,12
MetaMask/metamask-mobile,2018-07,2023-06,48,12
MetaMask/metamask-mobile,2019-01,2023-12,48,12
MetaMask/metamask-mobile,2019-07,2024-06,48,12
MetaMask/metamask-mobile,2020-01,2024-12,48,12
MetaMask/metamask-mobile,2020-07,2025-06,48,12
MetaMask/metamask-mobile,2021-01,2025-12,48,12
MicrosoftDocs/azure-docs,2016-11,2021-10,48,12
MicrosoftDocs/azure-docs,2017-05,2022-04,48,12
MicrosoftDocs/azure-docs,2017-11,2022-10,48,12
MicrosoftDocs/azure-docs,2018-05,2023-04,48,12
MicrosoftDocs/azure-docs,2018-11,2023-10,48,12
MicrosoftDocs/azure-docs,2019-05,2024-04,48,12
MicrosoftDocs/azure-docs,2019-11,2024-10,48,12
MicrosoftDocs/azure-docs,2020-05,2025-04,48,12
MicrosoftDocs/azure-docs,2020-11,2025-10,48,12
microsoft/ALAppExtensions,2018-02,2023-01,48,12
microsoft/ALAppExtensions,2018-08,2023-07,48,12
microsoft/ALAppExtensions,2019-02,2024-01,48,12
microsoft/ALAppExtensions,2019-08,2024-07,48,12
microsoft/ALAppExtensions,2020-02,2025-01,48,12
microsoft/ALAppExtensions,2020-08,2025-07,48,12
microsoft/azure-pipelines-tasks,2014-12,2019-11,48,12
microsoft/azure-pipelines-tasks,2015-06,2020-05,48,12
microsoft/azure-pipelines-tasks,2015-12,2020-11,48,12
microsoft/azure-pipelines-tasks,2016-06,2021-05,48,12
microsoft/azure-pipelines-tasks,2016-12,2021-11,48,12
microsoft/azure-pipelines-tasks,2017-06,2022-05,48,12
microsoft/azure-pipelines-tasks,2017-12,2022-11,48,12
microsoft/azure-pipelines-tasks,2018-06,2023-05,48,12
microsoft/azure-pipelines-tasks,2018-12,2023-11,48,12
microsoft/azure-pipelines-tasks,2019-06,2024-05,48,12
microsoft/azure-pipelines-tasks,2019-12,2024-11,48,12
microsoft/azure-pipelines-tasks,2020-06,2025-05,48,12
microsoft/azure-pipelines-tasks,2020-12,2025-11,48,12
microsoft/azurelinux,2020-07,2025-06,48,12
microsoft/azurelinux,2021-01,2025-12,48,12
microsoft/fluentui,2016-06,2021-05,48,12
microsoft/fluentui,2016-12,2021-11,48,12
microsoft/fluentui,2017-06,2022-05,48,12
microsoft/fluentui,2017-12,2022-11,48,12
microsoft/fluentui,2018-06,2023-05,48,12
microsoft/fluentui,2018-12,2023-11,48,12
microsoft/fluentui,2019-06,2024-05,48,12
microsoft/fluentui,2019-12,2024-11,48,12
microsoft/fluentui,2020-06,2025-05,48,12
microsoft/fluentui,2020-12,2025-11,48,12
microsoft/FluidFramework,2019-08,2024-07,48,12
microsoft/FluidFramework,2020-02,2025-01,48,12
microsoft/FluidFramework,2020-08,2025-07,48,12
microsoft/onnxruntime,2018-11,2023-10,48,12
microsoft/onnxruntime,2019-05,2024-04,48,12
microsoft/onnxruntime,2019-11,2024-10,48,12
microsoft/onnxruntime,2020-05,2025-04,48,12
microsoft/onnxruntime,2020-11,2025-10,48,12
microsoft/playwright,2019-11,2024-10,48,12
microsoft/playwright,2020-05,2025-04,48,12
microsoft/playwright,2020-11,2025-10,48,12
microsoft/PowerToys,2019-05,2024-04,48,12
microsoft/PowerToys,2019-11,2024-10,48,12
microsoft/PowerToys,2020-05,2025-04,48,12
microsoft/PowerToys,2020-11,2025-10,48,12
microsoft/terminal,2017-08,2022-07,48,12
microsoft/terminal,2018-02,2023-01,48,12
microsoft/terminal,2018-08,2023-07,48,12
microsoft/terminal,2019-02,2024-01,48,12
microsoft/terminal,2019-08,2024-07,48,12
microsoft/terminal,2020-02,2025-01,48,12
microsoft/terminal,2020-08,2025-07,48,12
microsoft/TypeScript,2014-06,2019-05,48,12
microsoft/TypeScript,2014-12,2019-11,48,12
microsoft/TypeScript,2015-06,2020-05,48,12
microsoft/TypeScript,2015-12,2020-11,48,12
microsoft/TypeScript,2016-06,2021-05,48,12
microsoft/TypeScript,2016-12,2021-11,48,12
microsoft/TypeScript,2017-06,2022-05,48,12
microsoft/TypeScript,2017-12,2022-11,48,12
microsoft/TypeScript,2018-06,2023-05,48,12
microsoft/TypeScript,2018-12,2023-11,48,12
microsoft/TypeScript,2019-06,2024-05,48,12
microsoft/TypeScript,2019-12,2024-11,48,12
microsoft/TypeScript,2020-06,2025-05,48,12
microsoft/TypeScript,2020-12,2025-11,48,12
microsoft/vcpkg,2016-09,2021-08,48,12
microsoft/vcpkg,2017-03,2022-02,48,12
microsoft/vcpkg,2017-09,2022-08,48,12
microsoft/vcpkg,2018-03,2023-02,48,12
microsoft/vcpkg,2018-09,2023-08,48,12
microsoft/vcpkg,2019-03,2024-02,48,12
microsoft/vcpkg,2019-09,2024-08,48,12
microsoft/vcpkg,2020-03,2025-02,48,12
microsoft/vcpkg,2020-09,2025-08,48,12
microsoft/winget-pkgs,2019-07,2024-06,48,12
microsoft/winget-pkgs,2020-01,2024-12,48,12
microsoft/winget-pkgs,2020-07,2025-06,48,12
microsoft/winget-pkgs,2021-01,2025-12,48,12
microsoft/WSL,2016-04,2021-03,48,12
microsoft/WSL,2016-10,2021-09,48,12
microsoft/WSL,2017-04,2022-03,48,12
microsoft/WSL,2017-10,2022-09,48,12
microsoft/WSL,2018-04,2023-03,48,12
microsoft/WSL,2018-10,2023-09,48,12
microsoft/WSL,2019-04,2024-03,48,12
microsoft/WSL,2019-10,2024-09,48,12
microsoft/WSL,2020-04,2025-03,48,12
microsoft/WSL,2020-10,2025-09,48,12
milvus-io/milvus,2019-09,2024-08,48,12
milvus-io/milvus,2020-03,2025-02,48,12
milvus-io/milvus,2020-09,2025-08,48,12
ministryofjustice/cloud-platform-environments,2018-05,2023-04,48,12
ministryofjustice/cloud-platform-environments,2018-11,2023-10,48,12
ministryofjustice/cloud-platform-environments,2019-05,2024-04,48,12
ministryofjustice/cloud-platform-environments,2019-11,2024-10,48,12
ministryofjustice/cloud-platform-environments,2020-05,2025-04,48,12
ministryofjustice/cloud-platform-environments,2020-11,2025-10,48,12
mlflow/mlflow,2018-06,2023-05,48,12
mlflow/mlflow,2018-12,2023-11,48,12
mlflow/mlflow,2019-06,2024-05,48,12
mlflow/mlflow,2019-12,2024-11,48,12
mlflow/mlflow,2020-06,2025-05,48,12
mlflow/mlflow,2020-12,2025-11,48,12
moby/moby,2013-01,2017-12,48,12
moby/moby,2013-07,2018-06,48,12
moby/moby,2014-01,2018-12,48,12
moby/moby,2014-07,2019-06,48,12
moby/moby,2015-01,2019-12,48,12
moby/moby,2015-07,2020-06,48,12
moby/moby,2016-01,2020-12,48,12
moby/moby,2016-07,2021-06,48,12
moby/moby,2017-01,2021-12,48,12
moby/moby,2017-07,2022-06,48,12
moby/moby,2018-01,2022-12,48,12
moby/moby,2018-07,2023-06,48,12
moby/moby,2019-01,2023-12,48,12
moby/moby,2019-07,2024-06,48,12
moby/moby,2020-01,2024-12,48,12
moby/moby,2020-07,2025-06,48,12
moby/moby,2021-01,2025-12,48,12
mongodb/mongo,2009-01,2013-12,48,12
mongodb/mongo,2009-07,2014-06,48,12
mongodb/mongo,2010-01,2014-12,48,12
mongodb/mongo,2010-07,2015-06,48,12
mongodb/mongo,2011-01,2015-12,48,12
mongodb/mongo,2011-07,2016-06,48,12
mongodb/mongo,2012-01,2016-12,48,12
mongodb/mongo,2012-07,2017-06,48,12
mongodb/mongo,2013-01,2017-12,48,12
mongodb/mongo,2013-07,2018-06,48,12
mongodb/mongo,2014-01,2018-12,48,12
mongodb/mongo,2014-07,2019-06,48,12
mongodb/mongo,2015-01,2019-12,48,12
mongodb/mongo,2015-07,2020-06,48,12
mongodb/mongo,2016-01,2020-12,48,12
mongodb/mongo,2016-07,2021-06,48,12
mongodb/mongo,2017-01,2021-12,48,12
mongodb/mongo,2017-07,2022-06,48,12
mongodb/mongo,2018-01,2022-12,48,12
mongodb/mongo,2018-07,2023-06,48,12
mongodb/mongo,2019-01,2023-12,48,12
mongodb/mongo,2019-07,2024-06,48,12
mongodb/mongo,2020-01,2024-12,48,12
mongodb/mongo,2020-07,2025-06,48,12
mongodb/mongo,2021-01,2025-12,48,12
mozilla-mobile/firefox-ios,2014-11,2019-10,48,12
mozilla-mobile/firefox-ios,2015-05,2020-04,48,12
mozilla-mobile/firefox-ios,2015-11,2020-10,48,12
mozilla-mobile/firefox-ios,2016-05,2021-04,48,12
mozilla-mobile/firefox-ios,2016-11,2021-10,48,12
mozilla-mobile/firefox-ios,2017-05,2022-04,48,12
mozilla-mobile/firefox-ios,2017-11,2022-10,48,12
mozilla-mobile/firefox-ios,2018-05,2023-04,48,12
mozilla-mobile/firefox-ios,2018-11,2023-10,48,12
mozilla-mobile/firefox-ios,2019-05,2024-04,48,12
mozilla-mobile/firefox-ios,2019-11,2024-10,48,12
mozilla-mobile/firefox-ios,2020-05,2025-04,48,12
mozilla-mobile/firefox-ios,2020-11,2025-10,48,12
mpv-player/mpv,2012-10,2017-09,48,12
mpv-player/mpv,2013-04,2018-03,48,12
mpv-player/mpv,2013-10,2018-09,48,12
mpv-player/mpv,2014-04,2019-03,48,12
mpv-player/mpv,2014-10,2019-09,48,12
mpv-player/mpv,2015-04,2020-03,48,12
mpv-player/mpv,2015-10,2020-09,48,12
mpv-player/mpv,2016-04,2021-03,48,12
mpv-player/mpv,2016-10,2021-09,48,12
mpv-player/mpv,2017-04,2022-03,48,12
mpv-player/mpv,2017-10,2022-09,48,12
mpv-player/mpv,2018-04,2023-03,48,12
mpv-player/mpv,2018-10,2023-09,48,12
mpv-player/mpv,2019-04,2024-03,48,12
mpv-player/mpv,2019-10,2024-09,48,12
mpv-player/mpv,2020-04,2025-03,48,12
mpv-player/mpv,2020-10,2025-09,48,12
mrdoob/three.js,2010-03,2015-02,48,12
mrdoob/three.js,2010-09,2015-08,48,12
mrdoob/three.js,2011-03,2016-02,48,12
mrdoob/three.js,2011-09,2016-08,48,12
mrdoob/three.js,2012-03,2017-02,48,12
mrdoob/three.js,2012-09,2017-08,48,12
mrdoob/three.js,2013-03,2018-02,48,12
mrdoob/three.js,2013-09,2018-08,48,12
mrdoob/three.js,2014-03,2019-02,48,12
mrdoob/three.js,2014-09,2019-08,48,12
mrdoob/three.js,2015-03,2020-02,48,12
mrdoob/three.js,2015-09,2020-08,48,12
mrdoob/three.js,2016-03,2021-02,48,12
mrdoob/three.js,2016-09,2021-08,48,12
mrdoob/three.js,2017-03,2022-02,48,12
mrdoob/three.js,2017-09,2022-08,48,12
mrdoob/three.js,2018-03,2023-02,48,12
mrdoob/three.js,2018-09,2023-08,48,12
mrdoob/three.js,2019-03,2024-02,48,12
mrdoob/three.js,2019-09,2024-08,48,12
mrdoob/three.js,2020-03,2025-02,48,12
mrdoob/three.js,2020-09,2025-08,48,12
MudBlazor/MudBlazor,2020-08,2025-07,48,12
mui/material-ui,2014-08,2019-07,48,12
mui/material-ui,2015-02,2020-01,48,12
mui/material-ui,2015-08,2020-07,48,12
mui/material-ui,2016-02,2021-01,48,12
mui/material-ui,2016-08,2021-07,48,12
mui/material-ui,2017-02,2022-01,48,12
mui/material-ui,2017-08,2022-07,48,12
mui/material-ui,2018-02,2023-01,48,12
mui/material-ui,2018-08,2023-07,48,12
mui/material-ui,2019-02,2024-01,48,12
mui/material-ui,2019-08,2024-07,48,12
mui/material-ui,2020-02,2025-01,48,12
mui/material-ui,2020-08,2025-07,48,12
mui/mui-x,2020-04,2025-03,48,12
mui/mui-x,2020-10,2025-09,48,12
mullvad/mullvadvpn-app,2017-12,2022-11,48,12
mullvad/mullvadvpn-app,2018-06,2023-05,48,12
mullvad/mullvadvpn-app,2018-12,2023-11,48,12
mullvad/mullvadvpn-app,2019-06,2024-05,48,12
mullvad/mullvadvpn-app,2019-12,2024-11,48,12
mullvad/mullvadvpn-app,2020-06,2025-05,48,12
mullvad/mullvadvpn-app,2020-12,2025-11,48,12
musescore/MuseScore,2012-05,2017-04,48,12
musescore/MuseScore,2012-11,2017-10,48,12
musescore/MuseScore,2013-05,2018-04,48,12
musescore/MuseScore,2013-11,2018-10,48,12
musescore/MuseScore,2014-05,2019-04,48,12
musescore/MuseScore,2014-11,2019-10,48,12
musescore/MuseScore,2015-05,2020-04,48,12
musescore/MuseScore,2015-11,2020-10,48,12
musescore/MuseScore,2016-05,2021-04,48,12
musescore/MuseScore,2016-11,2021-10,48,12
musescore/MuseScore,2017-05,2022-04,48,12
musescore/MuseScore,2017-11,2022-10,48,12
musescore/MuseScore,2018-05,2023-04,48,12
musescore/MuseScore,2018-11,2023-10,48,12
musescore/MuseScore,2019-05,2024-04,48,12
musescore/MuseScore,2019-11,2024-10,48,12
musescore/MuseScore,2020-05,2025-04,48,12
musescore/MuseScore,2020-11,2025-10,48,12
mysql/mysql-server,2014-09,2019-08,48,12
mysql/mysql-server,2015-03,2020-02,48,12
mysql/mysql-server,2015-09,2020-08,48,12
mysql/mysql-server,2016-03,2021-02,48,12
mysql/mysql-server,2016-09,2021-08,48,12
mysql/mysql-server,2017-03,2022-02,48,12
mysql/mysql-server,2017-09,2022-08,48,12
mysql/mysql-server,2018-03,2023-02,48,12
mysql/mysql-server,2018-09,2023-08,48,12
mysql/mysql-server,2019-03,2024-02,48,12
mysql/mysql-server,2019-09,2024-08,48,12
mysql/mysql-server,2020-03,2025-02,48,12
mysql/mysql-server,2020-09,2025-08,48,12
n8n-io/n8n,2019-06,2024-05,48,12
n8n-io/n8n,2019-12,2024-11,48,12
n8n-io/n8n,2020-06,2025-05,48,12
n8n-io/n8n,2020-12,2025-11,48,12
nats-io/nats-server,2012-10,2017-09,48,12
nats-io/nats-server,2013-04,2018-03,48,12
nats-io/nats-server,2013-10,2018-09,48,12
nats-io/nats-server,2014-04,2019-03,48,12
nats-io/nats-server,2014-10,2019-09,48,12
nats-io/nats-server,2015-04,2020-03,48,12
nats-io/nats-server,2015-10,2020-09,48,12
nats-io/nats-server,2016-04,2021-03,48,12
nats-io/nats-server,2016-10,2021-09,48,12
nats-io/nats-server,2017-04,2022-03,48,12
nats-io/nats-server,2017-10,2022-09,48,12
nats-io/nats-server,2018-04,2023-03,48,12
nats-io/nats-server,2018-10,2023-09,48,12
nats-io/nats-server,2019-04,2024-03,48,12
nats-io/nats-server,2019-10,2024-09,48,12
nats-io/nats-server,2020-04,2025-03,48,12
nats-io/nats-server,2020-10,2025-09,48,12
neovim/neovim,2014-01,2018-12,48,12
neovim/neovim,2014-07,2019-06,48,12
neovim/neovim,2015-01,2019-12,48,12
neovim/neovim,2015-07,2020-06,48,12
neovim/neovim,2016-01,2020-12,48,12
neovim/neovim,2016-07,2021-06,48,12
neovim/neovim,2017-01,2021-12,48,12
neovim/neovim,2017-07,2022-06,48,12
neovim/neovim,2018-01,2022-12,48,12
neovim/neovim,2018-07,2023-06,48,12
neovim/neovim,2019-01,2023-12,48,12
neovim/neovim,2019-07,2024-06,48,12
neovim/neovim,2020-01,2024-12,48,12
neovim/neovim,2020-07,2025-06,48,12
neovim/neovim,2021-01,2025-12,48,12
netbox-community/netbox,2016-02,2021-01,48,12
netbox-community/netbox,2016-08,2021-07,48,12
netbox-community/netbox,2017-02,2022-01,48,12
netbox-community/netbox,2017-08,2022-07,48,12
netbox-community/netbox,2018-02,2023-01,48,12
netbox-community/netbox,2018-08,2023-07,48,12
netbox-community/netbox,2019-02,2024-01,48,12
netbox-community/netbox,2019-08,2024-07,48,12
netbox-community/netbox,2020-02,2025-01,48,12
netbox-community/netbox,2020-08,2025-07,48,12
newrelic/docs-website,2020-08,2025-07,48,12
nextcloud/android,2016-06,2021-05,48,12
nextcloud/android,2016-12,2021-11,48,12
nextcloud/android,2017-06,2022-05,48,12
nextcloud/android,2017-12,2022-11,48,12
nextcloud/android,2018-06,2023-05,48,12
nextcloud/android,2018-12,2023-11,48,12
nextcloud/android,2019-06,2024-05,48,12
nextcloud/android,2019-12,2024-11,48,12
nextcloud/android,2020-06,2025-05,48,12
nextcloud/android,2020-12,2025-11,48,12
nextcloud/server,2016-06,2021-05,48,12
nextcloud/server,2016-12,2021-11,48,12
nextcloud/server,2017-06,2022-05,48,12
nextcloud/server,2017-12,2022-11,48,12
nextcloud/server,2018-06,2023-05,48,12
nextcloud/server,2018-12,2023-11,48,12
nextcloud/server,2019-06,2024-05,48,12
nextcloud/server,2019-12,2024-11,48,12
nextcloud/server,2020-06,2025-05,48,12
nextcloud/server,2020-12,2025-11,48,12
nginx/nginx,2015-06,2020-05,48,12
nginx/nginx,2015-12,2020-11,48,12
nginx/nginx,2016-06,2021-05,48,12
nginx/nginx,2016-12,2021-11,48,12
nginx/nginx,2017-06,2022-05,48,12
nginx/nginx,2017-12,2022-11,48,12
nginx/nginx,2018-06,2023-05,48,12
nginx/nginx,2018-12,2023-11,48,12
nginx/nginx,2019-06,2024-05,48,12
nginx/nginx,2019-12,2024-11,48,12
nginx/nginx,2020-06,2025-05,48,12
nginx/nginx,2020-12,2025-11,48,12
nicklockwood/SwiftFormat,2016-08,2021-07,48,12
nicklockwood/SwiftFormat,2017-02,2022-01,48,12
nicklockwood/SwiftFormat,2017-08,2022-07,48,12
nicklockwood/SwiftFormat,2018-02,2023-01,48,12
nicklockwood/SwiftFormat,2018-08,2023-07,48,12
nicklockwood/SwiftFormat,2019-02,2024-01,48,12
nicklockwood/SwiftFormat,2019-08,2024-07,48,12
nicklockwood/SwiftFormat,2020-02,2025-01,48,12
nicklockwood/SwiftFormat,2020-08,2025-07,48,12
NixOS/nixpkgs,2012-06,2017-05,48,12
NixOS/nixpkgs,2012-12,2017-11,48,12
NixOS/nixpkgs,2013-06,2018-05,48,12
NixOS/nixpkgs,2013-12,2018-11,48,12
NixOS/nixpkgs,2014-06,2019-05,48,12
NixOS/nixpkgs,2014-12,2019-11,48,12
NixOS/nixpkgs,2015-06,2020-05,48,12
NixOS/nixpkgs,2015-12,2020-11,48,12
NixOS/nixpkgs,2016-06,2021-05,48,12
NixOS/nixpkgs,2016-12,2021-11,48,12
NixOS/nixpkgs,2017-06,2022-05,48,12
NixOS/nixpkgs,2017-12,2022-11,48,12
NixOS/nixpkgs,2018-06,2023-05,48,12
NixOS/nixpkgs,2018-12,2023-11,48,12
NixOS/nixpkgs,2019-06,2024-05,48,12
NixOS/nixpkgs,2019-12,2024-11,48,12
NixOS/nixpkgs,2020-06,2025-05,48,12
NixOS/nixpkgs,2020-12,2025-11,48,12
nodejs/node,2014-11,2019-10,48,12
nodejs/node,2015-05,2020-04,48,12
nodejs/node,2015-11,2020-10,48,12
nodejs/node,2016-05,2021-04,48,12
nodejs/node,2016-11,2021-10,48,12
nodejs/node,2017-05,2022-04,48,12
nodejs/node,2017-11,2022-10,48,12
nodejs/node,2018-05,2023-04,48,12
nodejs/node,2018-11,2023-10,48,12
nodejs/node,2019-05,2024-04,48,12
nodejs/node,2019-11,2024-10,48,12
nodejs/node,2020-05,2025-04,48,12
nodejs/node,2020-11,2025-10,48,12
nrfconnect/sdk-nrf,2018-02,2023-01,48,12
nrfconnect/sdk-nrf,2018-08,2023-07,48,12
nrfconnect/sdk-nrf,2019-02,2024-01,48,12
nrfconnect/sdk-nrf,2019-08,2024-07,48,12
nrfconnect/sdk-nrf,2020-02,2025-01,48,12
nrfconnect/sdk-nrf,2020-08,2025-07,48,12
nrwl/nx,2017-08,2022-07,48,12
nrwl/nx,2018-02,2023-01,48,12
nrwl/nx,2018-08,2023-07,48,12
nrwl/nx,2019-02,2024-01,48,12
nrwl/nx,2019-08,2024-07,48,12
nrwl/nx,2020-02,2025-01,48,12
nrwl/nx,2020-08,2025-07,48,12
nushell/nushell,2019-05,2024-04,48,12
nushell/nushell,2019-11,2024-10,48,12
nushell/nushell,2020-05,2025-04,48,12
nushell/nushell,2020-11,2025-10,48,12
nuxt/nuxt,2016-10,2021-09,48,12
nuxt/nuxt,2017-04,2022-03,48,12
nuxt/nuxt,2017-10,2022-09,48,12
nuxt/nuxt,2018-04,2023-03,48,12
nuxt/nuxt,2018-10,2023-09,48,12
nuxt/nuxt,2019-04,2024-03,48,12
nuxt/nuxt,2019-10,2024-09,48,12
nuxt/nuxt,2020-04,2025-03,48,12
nuxt/nuxt,2020-10,2025-09,48,12
nvaccess/nvda,2015-11,2020-10,48,12
nvaccess/nvda,2016-05,2021-04,48,12
nvaccess/nvda,2016-11,2021-10,48,12
nvaccess/nvda,2017-05,2022-04,48,12
nvaccess/nvda,2017-11,2022-10,48,12
nvaccess/nvda,2018-05,2023-04,48,12
nvaccess/nvda,2018-11,2023-10,48,12
nvaccess/nvda,2019-05,2024-04,48,12
nvaccess/nvda,2019-11,2024-10,48,12
nvaccess/nvda,2020-05,2025-04,48,12
nvaccess/nvda,2020-11,2025-10,48,12
obsidianmd/obsidian-releases,2020-05,2025-04,48,12
obsidianmd/obsidian-releases,2020-11,2025-10,48,12
obsproject/obs-studio,2013-10,2018-09,48,12
obsproject/obs-studio,2014-04,2019-03,48,12
obsproject/obs-studio,2014-10,2019-09,48,12
obsproject/obs-studio,2015-04,2020-03,48,12
obsproject/obs-studio,2015-10,2020-09,48,12
obsproject/obs-studio,2016-04,2021-03,48,12
obsproject/obs-studio,2016-10,2021-09,48,12
obsproject/obs-studio,2017-04,2022-03,48,12
obsproject/obs-studio,2017-10,2022-09,48,12
obsproject/obs-studio,2018-04,2023-03,48,12
obsproject/obs-studio,2018-10,2023-09,48,12
obsproject/obs-studio,2019-04,2024-03,48,12
obsproject/obs-studio,2019-10,2024-09,48,12
obsproject/obs-studio,2020-04,2025-03,48,12
obsproject/obs-studio,2020-10,2025-09,48,12
odoo/documentation,2015-07,2020-06,48,12
odoo/documentation,2016-01,2020-12,48,12
odoo/documentation,2016-07,2021-06,48,12
odoo/documentation,2017-01,2021-12,48,12
odoo/documentation,2017-07,2022-06,48,12
